LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message,PriorLogLine,EvidenceBasis
1192,mesh_duplicates,Symbol shared with other sources,female_cloaks_secular_shouldercape_01_mesh,AGOT+: gfx/models/portraits/f_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/f_asoiaf_lannister_cloak_royal/f_asoiaf_lannister_cloak_royal.asset:2 | AGOT+: gfx/models/portraits/f_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/f_asoiaf_lannister_cloak_royal/f_asoiaf_lannister_cloak_royal.asset:30,A Game of Thrones | AGOT+,pdx_3dtypes.cpp:145,,,"a 3d-type with the name ""female_cloaks_secular_shouldercape_01_mesh"" already exists!",1192,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1193,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_max.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_max.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_max.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1193,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1194,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_min.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_min.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_breast_size_min.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1194,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1195,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_pregnant.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_pregnant.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_pregnant.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1195,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1196,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_fat.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_fat.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_fat.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1196,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1197,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_gaunt.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_gaunt.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_gaunt.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1197,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1198,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_muscular.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_muscular.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_muscular.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1198,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1199,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_old.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_old.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_old.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1199,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1200,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_dwarf.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_dwarf.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_dwarf.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1200,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1201,mesh_blendshape,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_infant.mesh,,pdx_blend_shape_database.cpp:149,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh | gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_infant.mesh,Blend shape: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high_bs_infant.mesh has fewer meshes than its base object: gfx/models/portraits/f_clothes/asoiaf/asoiaf_westerlands/asoiaf_lannister_armours/f_asoiaf_lannister_armour_high/f_asoiaf_lannister_armour_high.mesh,1201,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1202,mesh_duplicates,Symbol shared with other sources,male_cloaks_secular_shouldercape_01_mesh,AGOT+: gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/asoiaf_lannister_cloak_royal.asset:2 | AGOT+: gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/asoiaf_lannister_cloak_royal.asset:28,A Game of Thrones | AGOT+,pdx_3dtypes.cpp:145,,,"a 3d-type with the name ""male_cloaks_secular_shouldercape_01_mesh"" already exists!",1202,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1213,mesh_duplicates,Source/resource paths include AGOT+,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_diffuse.dds,,pdxassetutil.cpp:1009,A Game of Thrones | AGOT+,gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_diffuse.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_diffuse.dds,"Duplicate texture 'male_cloaks_secular_shouldercape_01_diffuse.dds' found (current path 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_diffuse.dds', previous path 'gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_diffuse.dds')",1214,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1214,mesh_duplicates,Source/resource paths include AGOT+,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_masks.dds,,pdxassetutil.cpp:1009,A Game of Thrones | AGOT+,gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_masks.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_masks.dds,"Duplicate texture 'male_cloaks_secular_shouldercape_01_masks.dds' found (current path 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_masks.dds', previous path 'gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_masks.dds')",1215,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1215,mesh_duplicates,Source/resource paths include AGOT+,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_normal.dds,,pdxassetutil.cpp:1009,A Game of Thrones | AGOT+,gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_normal.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_normal.dds,"Duplicate texture 'male_cloaks_secular_shouldercape_01_normal.dds' found (current path 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_normal.dds', previous path 'gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_normal.dds')",1216,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1216,mesh_duplicates,Source/resource paths include AGOT+,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_properties.dds,,pdxassetutil.cpp:1009,A Game of Thrones | AGOT+,gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_properties.dds | gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_properties.dds,"Duplicate texture 'male_cloaks_secular_shouldercape_01_properties.dds' found (current path 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_westerlands/asoiaf_lannister_cloaks/asoiaf_lannister_cloak_royal/male_cloaks_secular_shouldercape_01_properties.dds', previous path 'gfx/models/portraits/m_cloaks/agot/shouldercape/male_cloaks_secular_shouldercape_01_properties.dds')",1217,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1218,mesh_uv,Direct file,,gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_low/asoiaf_tyrell_helm_low.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1219,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1221,mesh_uv,Direct file,,gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_legs/f_asoiaf_gold_cloak_legs.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_legs/f_asoiaf_gold_cloak_legs.mesh,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_legs/f_asoiaf_gold_cloak_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1222,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1226,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/asoiaf_dragonstone_armour_low/asoiaf_dragonstone_armour_low.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/asoiaf_dragonstone_armour_low/asoiaf_dragonstone_armour_low.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/asoiaf_dragonstone_armour_low/asoiaf_dragonstone_armour_low.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1224,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1227,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_slippers_1/asoiaf_slippers_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1225,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1228,mesh_uv,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.mesh,"Asset ""gfx/models/portraits/f_clothes/asoiaf/asoiaf_crownlands/asoiaf_dragonstone/f_asoiaf_dragonstone_armour_low/f_asoiaf_dragonstone_armour_low.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1229,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1229,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1230,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1230,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_greyjoy_armour_dynast/asoiaf_greyjoy_armour_dynast.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1231,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1232,mesh_uv,Direct file,,gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh,"Asset ""gfx/models/portraits/m_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/asoiaf_shark_tooth_necklace.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1233,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1233,mesh_uv,Direct file,,gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh,"Asset ""gfx/models/portraits/m_jewellery/asoiaf/asoiaf_religious_jewellery/asoiaf_septon_jewellery/asoiaf_septon_necklace_1/asoiaf_septon_necklace_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1234,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1234,mesh_uv,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh,UV-Set: 1 in mesh 'f_asoiaf_manderly_armour_lowShape' in file 'gfx/models/portraits/f_clothes/asoiaf/asoiaf_north/asoiaf_manderly_armours/f_asoiaf_manderly_armour_low/f_asoiaf_manderly_armour_low.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1235,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1237,mesh_uv,Direct file,,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,UV-Set: 1 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1236,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1238,mesh_uv,Direct file,,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,UV-Set: 2 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1237,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1239,mesh_uv,Direct file,,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh,UV-Set: 1 in mesh 'f_asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/f_cloaks/asoiaf/asoiaf_nights_watch/f_asoiaf_nights_watch_cloak_1/f_asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1240,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1240,mesh_uv,Direct file,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh,"Asset ""gfx/models/portraits/m_cloaks/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_cloak/asoiaf_gold_cloak_cloak.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1241,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1241,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_6/asoiaf_leather_boots_6.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1242,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
1243,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_crownlands/asoiaf_dragonstone_legs/asoiaf_dragonstone_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1244,Previously reviewed source/symbol attribution; evidence line numbers precede revisions 11/12
