LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message,PriorLogLine,EvidenceBasis
1429,mesh_uv,Direct file,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,UV-Set: 1 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1299,Unchanged diagnostic; attribution retained from the reviewed prior run
1430,mesh_uv,Direct file,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,UV-Set: 2 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1300,Unchanged diagnostic; attribution retained from the reviewed prior run
1431,mesh_uv,Direct file,,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh,UV-Set: 1 in mesh 'asoiaf_nights_watch_cloak_1Shape' in file 'gfx/models/portraits/m_cloaks/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_cloak_1/asoiaf_nights_watch_cloak_1.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1301,Unchanged diagnostic; attribution retained from the reviewed prior run
1432,mesh_uv,Direct file,,gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_helm/asoiaf_gold_cloak_helm.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1302,Unchanged diagnostic; attribution retained from the reviewed prior run
1435,mesh_uv,Direct file,,gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh,"Asset ""gfx/models/portraits/f_headgears/asoiaf/asoiaf_crownlands/f_asoiaf_gold_cloak_helm/f_asoiaf_gold_cloak_helm.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1305,Unchanged diagnostic; attribution retained from the reviewed prior run
1436,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh,UV-Set: 1 in mesh 'asoiaf_nights_watch_legsShape' in file 'gfx/models/portraits/m_legwear/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_legs/asoiaf_nights_watch_legs.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1306,Unchanged diagnostic; attribution retained from the reviewed prior run
1437,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_2/asoiaf_septon_robes_2.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1307,Unchanged diagnostic; attribution retained from the reviewed prior run
1439,mesh_uv,Direct file,,gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_hood/asoiaf_nights_watch_hood.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1309,Unchanged diagnostic; attribution retained from the reviewed prior run
1473,mesh_uv,Direct file,,gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_crownlands/f_asoiaf_dragonstone_legs/f_asoiaf_dragonstone_legs.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1343,Unchanged diagnostic; attribution retained from the reviewed prior run
1475,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_drowned_man_robes/asoiaf_drowned_man_robes_high/asoiaf_drowned_man_robes_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1345,Unchanged diagnostic; attribution retained from the reviewed prior run
1483,mesh_uv,Direct file,,gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh,"Asset ""gfx/models/portraits/f_jewellery/asoiaf/asoiaf_generic/asoiaf_shark_tooth_necklace/f_asoiaf_shark_tooth_necklace.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1353,Unchanged diagnostic; attribution retained from the reviewed prior run
1484,mesh_uv,Direct file,,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh,"Asset ""gfx/models/portraits/m_legwear/asoiaf/asoiaf_generic/asoiaf_leather_boots_4/asoiaf_leather_boots_4.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1354,Unchanged diagnostic; attribution retained from the reviewed prior run
1485,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_armour/asoiaf_gold_cloak_armour.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_armour/asoiaf_gold_cloak_armour.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_crownlands/asoiaf_gold_cloak_armour/asoiaf_gold_cloak_armour.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1359,Unchanged diagnostic; attribution retained from the reviewed prior run
1490,mesh_uv,Direct file,,gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh,"Asset ""gfx/models/portraits/m_headgears/asoiaf/asoiaf_reach/asoiaf_tyrell_helm_high/asoiaf_tyrell_helm_high.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1360,Unchanged diagnostic; attribution retained from the reviewed prior run
1491,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_high_coa/asoiaf_ironborn_armour_high_coa.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_high_coa/asoiaf_ironborn_armour_high_coa.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_iron_isles/asoiaf_ironborn_armour_high_coa/asoiaf_ironborn_armour_high_coa.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1361,Unchanged diagnostic; attribution retained from the reviewed prior run
1492,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_leather/asoiaf_nights_watch_leather.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_leather/asoiaf_nights_watch_leather.mesh,UV-Set: 1 in mesh 'asoiaf_nights_watch_leatherShape' in file 'gfx/models/portraits/m_clothes/asoiaf/asoiaf_nights_watch/asoiaf_nights_watch_leather/asoiaf_nights_watch_leather.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1362,Unchanged diagnostic; attribution retained from the reviewed prior run
1493,mesh_uv,Direct file,,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh,"Asset ""gfx/models/portraits/m_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_septon_robes/asoiaf_septon_robes_1/asoiaf_septon_robes_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1363,Unchanged diagnostic; attribution retained from the reviewed prior run
1494,mesh_uv,Direct file,,gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_leather_boots_1/f_asoiaf_leather_boots_1.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_leather_boots_1/f_asoiaf_leather_boots_1.mesh,"Asset ""gfx/models/portraits/f_legwear/asoiaf/asoiaf_generic/f_asoiaf_leather_boots_1/f_asoiaf_leather_boots_1.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1364,Unchanged diagnostic; attribution retained from the reviewed prior run
1500,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_chapletsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1370,Unchanged diagnostic; attribution retained from the reviewed prior run
1501,mesh_uv,Direct file,,gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_silent_sister_robes/f_asoiaf_silent_sister_robes.mesh,,pdxassetutil.cpp:2002,AGOT+,gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_silent_sister_robes/f_asoiaf_silent_sister_robes.mesh,"Asset ""gfx/models/portraits/f_clothes/asoiaf/asoiaf_religious_clothing/asoiaf_silent_sister_robes/f_asoiaf_silent_sister_robes.mesh"" has more than 3 UV channels. This is not supported and will be ignored.",1371,Unchanged diagnostic; attribution retained from the reviewed prior run
1509,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_chapletsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1379,Unchanged diagnostic; attribution retained from the reviewed prior run
1510,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_chapletsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1380,Unchanged diagnostic; attribution retained from the reviewed prior run
1511,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_chapletsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1381,Unchanged diagnostic; attribution retained from the reviewed prior run
1512,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_chapletsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1382,Unchanged diagnostic; attribution retained from the reviewed prior run
1513,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_chapletsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1383,Unchanged diagnostic; attribution retained from the reviewed prior run
1514,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_chapletsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1384,Unchanged diagnostic; attribution retained from the reviewed prior run
1515,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1385,Unchanged diagnostic; attribution retained from the reviewed prior run
1516,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1386,Unchanged diagnostic; attribution retained from the reviewed prior run
1517,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1387,Unchanged diagnostic; attribution retained from the reviewed prior run
1518,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1388,Unchanged diagnostic; attribution retained from the reviewed prior run
1519,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1389,Unchanged diagnostic; attribution retained from the reviewed prior run
1520,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1390,Unchanged diagnostic; attribution retained from the reviewed prior run
1521,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1391,Unchanged diagnostic; attribution retained from the reviewed prior run
1522,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1392,Unchanged diagnostic; attribution retained from the reviewed prior run
1523,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1393,Unchanged diagnostic; attribution retained from the reviewed prior run
1524,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_wallsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1394,Unchanged diagnostic; attribution retained from the reviewed prior run
1525,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_decorationsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1395,Unchanged diagnostic; attribution retained from the reviewed prior run
1526,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_decorationsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1396,Unchanged diagnostic; attribution retained from the reviewed prior run
1527,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_decorationsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1397,Unchanged diagnostic; attribution retained from the reviewed prior run
1528,mesh_uv,Direct file,,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,,pdxassetutil.cpp:556,AGOT+,gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh,UV-Set: 2 in mesh 'asoiaf_storms_end_decorationsShape' in file 'gfx/models/court/rooms/asoiaf_storms_end/asoiaf_court_storms_end.mesh' has no valid triangle to use when calculating texture streaming factor. Texture streaming needs a triangle with an area.,1398,Unchanged diagnostic; attribution retained from the reviewed prior run
1555,ai_decisions,Symbol only in AGOT+ effective text,asoiaf_greyjoy_cadets_decision,AGOT+ | Исправления совместимости: common/decisions/asoiaf_house_branch_decisions.txt:448,AGOT+ | Исправления совместимости,decision_type.cpp:224,,,asoiaf_greyjoy_cadets_decision has 'ai_check_interval'/'ai_check_interval_by_tier' that's negative or unset. Setting to 0 instead,1434,Unchanged diagnostic; attribution retained from the reviewed prior run
1556,ai_decisions,Symbol only in AGOT+ effective text,asoiaf_baelish_cadets_decision,AGOT+ | Исправления совместимости: common/decisions/asoiaf_house_branch_decisions.txt:553,AGOT+ | Исправления совместимости,decision_type.cpp:224,,,asoiaf_baelish_cadets_decision has 'ai_check_interval'/'ai_check_interval_by_tier' that's negative or unset. Setting to 0 instead,1435,Unchanged diagnostic; attribution retained from the reviewed prior run
1557,ai_decisions,Symbol only in AGOT+ effective text,asoiaf_harlaw_cadets_decision,AGOT+ | Исправления совместимости: common/decisions/asoiaf_house_branch_decisions.txt:661,AGOT+ | Исправления совместимости,decision_type.cpp:224,,,asoiaf_harlaw_cadets_decision has 'ai_check_interval'/'ai_check_interval_by_tier' that's negative or unset. Setting to 0 instead,1436,Unchanged diagnostic; attribution retained from the reviewed prior run
1558,ai_decisions,Symbol only in AGOT+ effective text,asoiaf_jon_targ_cadet_branch_decision,AGOT+: common/decisions/asoiaf_jon_targ_cadet_branch_decision.txt:1,AGOT+,decision_type.cpp:224,,,asoiaf_jon_targ_cadet_branch_decision has 'ai_check_interval'/'ai_check_interval_by_tier' that's negative or unset. Setting to 0 instead,1437,Unchanged diagnostic; attribution retained from the reviewed prior run
1559,ai_decisions,Symbol only in AGOT+ effective text,asoiaf_aegon_II_greens_cadet_branch_decision,AGOT+: common/decisions/asoiaf_jon_targ_cadet_branch_decision.txt:68,AGOT+,decision_type.cpp:224,,,asoiaf_aegon_II_greens_cadet_branch_decision has 'ai_check_interval'/'ai_check_interval_by_tier' that's negative or unset. Setting to 0 instead,1438,Unchanged diagnostic; attribution retained from the reviewed prior run
1581,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,1460,Unchanged diagnostic; attribution retained from the reviewed prior run
1582,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,1461,Unchanged diagnostic; attribution retained from the reviewed prior run
1583,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,1462,Unchanged diagnostic; attribution retained from the reviewed prior run
